period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2000-10,NUS-NNI,NGA,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103NG2,U.S. Liquefied Natural Gas Imports From Nigeria (MMcf),2503,MMCF
2000-10,NUS-Z00,U.S.,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103US2,U.S. Liquefied Natural Gas Imports (MMcf),27390,MMCF
2000-10,NUS-NCA,CAN,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102CN3,Price of U.S. Natural Gas Pipeline Imports From Canada (Dollars per Thousand Cubic Feet),5.27,$/MCF
2000-10,NUS-NNI,NGA,EPG0,Natural Gas,PML,LNG Imports (Price),N9103NG3,Price of U.S. Liquefied Natural Gas Imports From Nigeria (Dollars per Thousand Cubic Feet),5.8,$/MCF
2000-10,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),5.16,$/MCF
2000-10,NUS-NID,IDN,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103ID2,U.S. Liquefied Natural Gas Imports From Indonesia (MMcf),2760,MMCF
2000-10,NUS-Z00,U.S.,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102US3,U.S. Natural Gas Pipeline Imports Price (Dollars per Thousand Cubic Feet),5.27,$/MCF
2000-10,NUS-NQA,QAT,EPG0,Natural Gas,PML,LNG Imports (Price),N9103QR3,Price of U.S. Liquefied Natural Gas Imports From Qatar (Dollars per Thousand Cubic Feet),4.14,$/MCF
2000-10,NUS-NAG,DZA,EPG0,Natural Gas,PML,LNG Imports (Price),N9103AG3,Price of U.S. Liquefied Natural Gas Imports From Algeria (Dollars per Thousand Cubic Feet),3.46,$/MCF
2000-10,NUS-NTD,TTO,EPG0,Natural Gas,PML,LNG Imports (Price),N9103TD3,Price of U.S. Liquefied Natural Gas Imports From Trinidad and Tobago (Dollars per Thousand Cubic Feet),3.65,$/MCF
2000-10,NUS-NMY,MYS,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103MY2,U.S. Liquefied Natural Gas Imports From Malaysia (MMcf),0,MMCF
2000-10,NUS-NAG,DZA,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103AG2,U.S. Liquefied Natural Gas Imports From Algeria (MMcf),7570,MMCF
2000-10,NUS-NMX,MEX,EPG0,Natural Gas,IRP,Pipeline Imports,N9102MX2,U.S. Natural Gas Pipeline Imports From Mexico (MMcf),1115,MMCF
2000-09,NUS-NAG,DZA,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103AG2,U.S. Liquefied Natural Gas Imports From Algeria (MMcf),2556,MMCF
2000-09,NUS-Z00,U.S.,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102US3,U.S. Natural Gas Pipeline Imports Price (Dollars per Thousand Cubic Feet),4.19,$/MCF
2000-09,NUS-NTC,ARE,EPG0,Natural Gas,PML,LNG Imports (Price),N9103UA3,Price of U.S. Liquefied Natural Gas Imports From The United Arab Emirates (Dollars per Thousand Cubic Feet),,$/MCF
2000-09,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),4.15,$/MCF
2000-09,NUS-NAS,AUS,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103AU2,U.S. Liquefied Natural Gas Imports From Australia (MMcf),1270,MMCF
2000-09,NUS-Z00,U.S.,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103US2,U.S. Liquefied Natural Gas Imports (MMcf),21713,MMCF
2000-09,NUS-NMU,OMN,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103MU2,U.S. Liquefied Natural Gas Imports From Oman (MMcf),2740,MMCF
2000-09,NUS-NAG,DZA,EPG0,Natural Gas,PML,LNG Imports (Price),N9103AG3,Price of U.S. Liquefied Natural Gas Imports From Algeria (Dollars per Thousand Cubic Feet),4.11,$/MCF
2000-09,NUS-Z00,U.S.,EPG0,Natural Gas,PML,LNG Imports (Price),N9103US3,Price of U.S. Natural Gas LNG Imports (Dollars per Thousand Cubic Feet),3.7,$/MCF
2000-09,NUS-NCA,CAN,EPG0,Natural Gas,IRP,Pipeline Imports,N9102CN2,U.S. Natural Gas Pipeline Imports From Canada (MMcf),282921,MMCF
2000-09,NUS-NQA,QAT,EPG0,Natural Gas,PML,LNG Imports (Price),N9103QR3,Price of U.S. Liquefied Natural Gas Imports From Qatar (Dollars per Thousand Cubic Feet),3.97,$/MCF
2000-09,NUS-NQA,QAT,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103QR2,U.S. Liquefied Natural Gas Imports From Qatar (MMcf),7625,MMCF
2000-09,NUS-Z00,U.S.,EPG0,Natural Gas,IRP,Pipeline Imports,N9102US2,U.S. Natural Gas Pipeline Imports (MMcf),283131,MMCF
2000-09,NUS-NTC,ARE,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103UA2,U.S. Liquefied Natural Gas Imports From The United Arab Emirates (MMcf),0,MMCF
2000-09,NUS-NNI,NGA,EPG0,Natural Gas,PML,LNG Imports (Price),N9103NG3,Price of U.S. Liquefied Natural Gas Imports From Nigeria (Dollars per Thousand Cubic Feet),3.52,$/MCF
2000-09,NUS-NTD,TTO,EPG0,Natural Gas,PML,LNG Imports (Price),N9103TD3,Price of U.S. Liquefied Natural Gas Imports From Trinidad and Tobago (Dollars per Thousand Cubic Feet),2.98,$/MCF
2000-09,NUS-NTD,TTO,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103TD2,U.S. Liquefied Natural Gas Imports From Trinidad and Tobago (MMcf),4864,MMCF
2000-09,NUS-NMX,MEX,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102MX3,Price of U.S. Natural Gas Pipeline Imports From Mexico (Dollars per Thousand Cubic Feet),5,$/MCF
2000-09,NUS-NCA,CAN,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102CN3,Price of U.S. Natural Gas Pipeline Imports From Canada (Dollars per Thousand Cubic Feet),4.19,$/MCF
2000-09,NUS-NMY,MYS,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103MY2,U.S. Liquefied Natural Gas Imports From Malaysia (MMcf),0,MMCF
2000-09,NUS-NNI,NGA,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103NG2,U.S. Liquefied Natural Gas Imports From Nigeria (MMcf),2658,MMCF
2000-09,NUS-NAS,AUS,EPG0,Natural Gas,PML,LNG Imports (Price),N9103AU3,Price of U.S. Liquefied Natural Gas Imports From Australia (Dollars per Thousand Cubic Feet),3.28,$/MCF
2000-09,NUS-NMX,MEX,EPG0,Natural Gas,IRP,Pipeline Imports,N9102MX2,U.S. Natural Gas Pipeline Imports From Mexico (MMcf),209,MMCF
2000-08,NUS-Z00,U.S.,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103US2,U.S. Liquefied Natural Gas Imports (MMcf),22943,MMCF
2000-08,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),3.62,$/MCF
2000-08,NUS-NAS,AUS,EPG0,Natural Gas,PML,LNG Imports (Price),N9103AU3,Price of U.S. Liquefied Natural Gas Imports From Australia (Dollars per Thousand Cubic Feet),,$/MCF
2000-08,NUS-NMY,MYS,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103MY2,U.S. Liquefied Natural Gas Imports From Malaysia (MMcf),0,MMCF
2000-08,NUS-NAS,AUS,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103AU2,U.S. Liquefied Natural Gas Imports From Australia (MMcf),0,MMCF
2000-08,NUS-NMU,OMN,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103MU2,U.S. Liquefied Natural Gas Imports From Oman (MMcf),2461,MMCF
2000-08,NUS-NNI,NGA,EPG0,Natural Gas,PML,LNG Imports (Price),N9103NG3,Price of U.S. Liquefied Natural Gas Imports From Nigeria (Dollars per Thousand Cubic Feet),3.56,$/MCF
2000-08,NUS-NTD,TTO,EPG0,Natural Gas,PML,LNG Imports (Price),N9103TD3,Price of U.S. Liquefied Natural Gas Imports From Trinidad and Tobago (Dollars per Thousand Cubic Feet),3.3,$/MCF
2000-08,NUS-NCA,CAN,EPG0,Natural Gas,IRP,Pipeline Imports,N9102CN2,U.S. Natural Gas Pipeline Imports From Canada (MMcf),295355,MMCF
2000-08,NUS-NMX,MEX,EPG0,Natural Gas,IRP,Pipeline Imports,N9102MX2,U.S. Natural Gas Pipeline Imports From Mexico (MMcf),10,MMCF
2000-08,NUS-NAG,DZA,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103AG2,U.S. Liquefied Natural Gas Imports From Algeria (MMcf),2370,MMCF
2000-08,NUS-NCA,CAN,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102CN3,Price of U.S. Natural Gas Pipeline Imports From Canada (Dollars per Thousand Cubic Feet),3.65,$/MCF
2000-08,NUS-NTC,ARE,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103UA2,U.S. Liquefied Natural Gas Imports From The United Arab Emirates (MMcf),0,MMCF
2000-08,NUS-NMX,MEX,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102MX3,Price of U.S. Natural Gas Pipeline Imports From Mexico (Dollars per Thousand Cubic Feet),4.64,$/MCF
2000-08,NUS-Z00,U.S.,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102US3,U.S. Natural Gas Pipeline Imports Price (Dollars per Thousand Cubic Feet),3.65,$/MCF
2000-08,NUS-NQA,QAT,EPG0,Natural Gas,PML,LNG Imports (Price),N9103QR3,Price of U.S. Liquefied Natural Gas Imports From Qatar (Dollars per Thousand Cubic Feet),3.15,$/MCF
2000-08,NUS-Z00,U.S.,EPG0,Natural Gas,IRP,Pipeline Imports,N9102US2,U.S. Natural Gas Pipeline Imports (MMcf),295365,MMCF
2000-08,NUS-NNI,NGA,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103NG2,U.S. Liquefied Natural Gas Imports From Nigeria (MMcf),2510,MMCF
2000-08,NUS-NQA,QAT,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103QR2,U.S. Liquefied Natural Gas Imports From Qatar (MMcf),7167,MMCF
2000-08,NUS-NAG,DZA,EPG0,Natural Gas,PML,LNG Imports (Price),N9103AG3,Price of U.S. Liquefied Natural Gas Imports From Algeria (Dollars per Thousand Cubic Feet),3.87,$/MCF
2000-08,NUS-Z00,U.S.,EPG0,Natural Gas,PML,LNG Imports (Price),N9103US3,Price of U.S. Natural Gas LNG Imports (Dollars per Thousand Cubic Feet),3.29,$/MCF
2000-08,NUS-NTC,ARE,EPG0,Natural Gas,PML,LNG Imports (Price),N9103UA3,Price of U.S. Liquefied Natural Gas Imports From The United Arab Emirates (Dollars per Thousand Cubic Feet),,$/MCF
2000-08,NUS-NTD,TTO,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103TD2,U.S. Liquefied Natural Gas Imports From Trinidad and Tobago (MMcf),8435,MMCF
2000-07,NUS-NMU,OMN,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103MU2,U.S. Liquefied Natural Gas Imports From Oman (MMcf),2464,MMCF
2000-07,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),3.94,$/MCF
2000-07,NUS-NMX,MEX,EPG0,Natural Gas,IRP,Pipeline Imports,N9102MX2,U.S. Natural Gas Pipeline Imports From Mexico (MMcf),27,MMCF
2000-07,NUS-Z00,U.S.,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102US3,U.S. Natural Gas Pipeline Imports Price (Dollars per Thousand Cubic Feet),3.99,$/MCF
2000-07,NUS-Z00,U.S.,EPG0,Natural Gas,PML,LNG Imports (Price),N9103US3,Price of U.S. Natural Gas LNG Imports (Dollars per Thousand Cubic Feet),3.51,$/MCF
2000-07,NUS-NQA,QAT,EPG0,Natural Gas,PML,LNG Imports (Price),N9103QR3,Price of U.S. Liquefied Natural Gas Imports From Qatar (Dollars per Thousand Cubic Feet),3.97,$/MCF
2000-07,NUS-NMX,MEX,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102MX3,Price of U.S. Natural Gas Pipeline Imports From Mexico (Dollars per Thousand Cubic Feet),4.01,$/MCF
2000-07,NUS-Z00,U.S.,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103US2,U.S. Liquefied Natural Gas Imports (MMcf),28906,MMCF
2000-07,NUS-NAS,AUS,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103AU2,U.S. Liquefied Natural Gas Imports From Australia (MMcf),2285,MMCF
2000-07,NUS-NTC,ARE,EPG0,Natural Gas,PML,LNG Imports (Price),N9103UA3,Price of U.S. Liquefied Natural Gas Imports From The United Arab Emirates (Dollars per Thousand Cubic Feet),,$/MCF
2000-07,NUS-NNI,NGA,EPG0,Natural Gas,PML,LNG Imports (Price),N9103NG3,Price of U.S. Liquefied Natural Gas Imports From Nigeria (Dollars per Thousand Cubic Feet),4.86,$/MCF
2000-07,NUS-NAG,DZA,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103AG2,U.S. Liquefied Natural Gas Imports From Algeria (MMcf),2562,MMCF
2000-07,NUS-NTC,ARE,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103UA2,U.S. Liquefied Natural Gas Imports From The United Arab Emirates (MMcf),0,MMCF
2000-07,NUS-NTD,TTO,EPG0,Natural Gas,PML,LNG Imports (Price),N9103TD3,Price of U.S. Liquefied Natural Gas Imports From Trinidad and Tobago (Dollars per Thousand Cubic Feet),3.3,$/MCF
2000-07,NUS-NCA,CAN,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102CN3,Price of U.S. Natural Gas Pipeline Imports From Canada (Dollars per Thousand Cubic Feet),3.99,$/MCF
2000-07,NUS-NMY,MYS,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103MY2,U.S. Liquefied Natural Gas Imports From Malaysia (MMcf),0,MMCF
2000-07,NUS-NCA,CAN,EPG0,Natural Gas,IRP,Pipeline Imports,N9102CN2,U.S. Natural Gas Pipeline Imports From Canada (MMcf),293353,MMCF
2000-07,NUS-NAS,AUS,EPG0,Natural Gas,PML,LNG Imports (Price),N9103AU3,Price of U.S. Liquefied Natural Gas Imports From Australia (Dollars per Thousand Cubic Feet),3.26,$/MCF
2000-07,NUS-NNI,NGA,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103NG2,U.S. Liquefied Natural Gas Imports From Nigeria (MMcf),2496,MMCF
2000-07,NUS-NAG,DZA,EPG0,Natural Gas,PML,LNG Imports (Price),N9103AG3,Price of U.S. Liquefied Natural Gas Imports From Algeria (Dollars per Thousand Cubic Feet),3.4,$/MCF
2000-07,NUS-NQA,QAT,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103QR2,U.S. Liquefied Natural Gas Imports From Qatar (MMcf),4793,MMCF
2000-07,NUS-NTD,TTO,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103TD2,U.S. Liquefied Natural Gas Imports From Trinidad and Tobago (MMcf),14307,MMCF
2000-07,NUS-Z00,U.S.,EPG0,Natural Gas,IRP,Pipeline Imports,N9102US2,U.S. Natural Gas Pipeline Imports (MMcf),293379,MMCF
2001-05,NUS-NNI,NGA,EPG0,Natural Gas,PML,LNG Imports (Price),N9103NG3,Price of U.S. Liquefied Natural Gas Imports From Nigeria (Dollars per Thousand Cubic Feet),5.43,$/MCF
2001-05,NUS-NTD,TTO,EPG0,Natural Gas,PML,LNG Imports (Price),N9103TD3,Price of U.S. Liquefied Natural Gas Imports From Trinidad and Tobago (Dollars per Thousand Cubic Feet),4.15,$/MCF
2001-05,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),4.95,$/MCF
2001-05,NUS-NAS,AUS,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103AU2,U.S. Liquefied Natural Gas Imports From Australia (MMcf),0,MMCF
2001-05,NUS-NNI,NGA,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103NG2,U.S. Liquefied Natural Gas Imports From Nigeria (MMcf),5067,MMCF
2001-05,NUS-NMX,MEX,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102MX3,Price of U.S. Natural Gas Pipeline Imports From Mexico (Dollars per Thousand Cubic Feet),4.44,$/MCF
2001-05,NUS-NAS,AUS,EPG0,Natural Gas,PML,LNG Imports (Price),N9103AU3,Price of U.S. Liquefied Natural Gas Imports From Australia (Dollars per Thousand Cubic Feet),,$/MCF
2001-05,NUS-Z00,U.S.,EPG0,Natural Gas,PML,LNG Imports (Price),N9103US3,Price of U.S. Natural Gas LNG Imports (Dollars per Thousand Cubic Feet),4.29,$/MCF
2001-05,NUS-NBX,BRN,EPG0,Natural Gas,PML,LNG Imports (Price),N9103BX3,Price of U.S. Liquefied Natural Gas Imports From Brunei (Dollars per Thousand Cubic Feet),,$/MCF
2001-05,NUS-NMU,OMN,EPG0,Natural Gas,PML,LNG Imports (Price),N9103MU3,Price of U.S. Liquefied Natural Gas Imports From Oman (Dollars per Thousand Cubic Feet),,$/MCF
2001-05,NUS-NBX,BRN,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103BX2,U.S. Liquefied Natural Gas Imports From Brunei (MMcf),0,MMCF
2001-05,NUS-Z00,U.S.,EPG0,Natural Gas,IRP,Pipeline Imports,N9102US2,U.S. Natural Gas Pipeline Imports (MMcf),294734,MMCF
2001-05,NUS-NTD,TTO,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103TD2,U.S. Liquefied Natural Gas Imports From Trinidad and Tobago (MMcf),9530,MMCF
2001-05,NUS-NAG,DZA,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103AG2,U.S. Liquefied Natural Gas Imports From Algeria (MMcf),7572,MMCF
2001-05,NUS-NQA,QAT,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103QR2,U.S. Liquefied Natural Gas Imports From Qatar (MMcf),4975,MMCF
2001-05,NUS-NMU,OMN,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103MU2,U.S. Liquefied Natural Gas Imports From Oman (MMcf),0,MMCF
2001-05,NUS-NCA,CAN,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102CN3,Price of U.S. Natural Gas Pipeline Imports From Canada (Dollars per Thousand Cubic Feet),5.01,$/MCF
2001-05,NUS-NMX,MEX,EPG0,Natural Gas,IRP,Pipeline Imports,N9102MX2,U.S. Natural Gas Pipeline Imports From Mexico (MMcf),157,MMCF
2001-05,NUS-NTC,ARE,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103UA2,U.S. Liquefied Natural Gas Imports From The United Arab Emirates (MMcf),0,MMCF
2001-05,NUS-Z00,U.S.,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102US3,U.S. Natural Gas Pipeline Imports Price (Dollars per Thousand Cubic Feet),5.01,$/MCF
2001-05,NUS-NMY,MYS,EPG0,Natural Gas,PML,LNG Imports (Price),N9103MY3,Price of U.S. Liquefied Natural Gas Imports From Malaysia (Dollars per Thousand Cubic Feet),,$/MCF
2001-05,NUS-NCA,CAN,EPG0,Natural Gas,IRP,Pipeline Imports,N9102CN2,U.S. Natural Gas Pipeline Imports From Canada (MMcf),294577,MMCF
2001-05,NUS-NID,IDN,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103ID2,U.S. Liquefied Natural Gas Imports From Indonesia (MMcf),0,MMCF
2001-05,NUS-Z00,U.S.,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103US2,U.S. Liquefied Natural Gas Imports (MMcf),27144,MMCF
2001-05,NUS-NID,IDN,EPG0,Natural Gas,PML,LNG Imports (Price),N9103ID3,Price of U.S. Liquefied Natural Gas Imports From Indonesia (Dollars per Thousand Cubic Feet),,$/MCF
2001-05,NUS-NAG,DZA,EPG0,Natural Gas,PML,LNG Imports (Price),N9103AG3,Price of U.S. Liquefied Natural Gas Imports From Algeria (Dollars per Thousand Cubic Feet),3.58,$/MCF
2001-05,NUS-NTC,ARE,EPG0,Natural Gas,PML,LNG Imports (Price),N9103UA3,Price of U.S. Liquefied Natural Gas Imports From The United Arab Emirates (Dollars per Thousand Cubic Feet),,$/MCF
2001-05,NUS-NMY,MYS,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103MY2,U.S. Liquefied Natural Gas Imports From Malaysia (MMcf),0,MMCF
2001-05,NUS-NQA,QAT,EPG0,Natural Gas,PML,LNG Imports (Price),N9103QR3,Price of U.S. Liquefied Natural Gas Imports From Qatar (Dollars per Thousand Cubic Feet),4.47,$/MCF
2001-04,NUS-NQA,QAT,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103QR2,U.S. Liquefied Natural Gas Imports From Qatar (MMcf),2452,MMCF
2001-04,NUS-NBX,BRN,EPG0,Natural Gas,PML,LNG Imports (Price),N9103BX3,Price of U.S. Liquefied Natural Gas Imports From Brunei (Dollars per Thousand Cubic Feet),,$/MCF
2001-04,NUS-NCA,CAN,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102CN3,Price of U.S. Natural Gas Pipeline Imports From Canada (Dollars per Thousand Cubic Feet),5.4,$/MCF
2001-04,NUS-NAG,DZA,EPG0,Natural Gas,PML,LNG Imports (Price),N9103AG3,Price of U.S. Liquefied Natural Gas Imports From Algeria (Dollars per Thousand Cubic Feet),3.89,$/MCF
2001-04,NUS-NTC,ARE,EPG0,Natural Gas,PML,LNG Imports (Price),N9103UA3,Price of U.S. Liquefied Natural Gas Imports From The United Arab Emirates (Dollars per Thousand Cubic Feet),,$/MCF
2001-04,NUS-NQA,QAT,EPG0,Natural Gas,PML,LNG Imports (Price),N9103QR3,Price of U.S. Liquefied Natural Gas Imports From Qatar (Dollars per Thousand Cubic Feet),6.6,$/MCF
2001-04,NUS-NMU,OMN,EPG0,Natural Gas,PML,LNG Imports (Price),N9103MU3,Price of U.S. Liquefied Natural Gas Imports From Oman (Dollars per Thousand Cubic Feet),4.65,$/MCF
2001-04,NUS-NCA,CAN,EPG0,Natural Gas,IRP,Pipeline Imports,N9102CN2,U.S. Natural Gas Pipeline Imports From Canada (MMcf),294458,MMCF
2001-04,NUS-NMY,MYS,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103MY2,U.S. Liquefied Natural Gas Imports From Malaysia (MMcf),0,MMCF
2001-04,NUS-NNI,NGA,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103NG2,U.S. Liquefied Natural Gas Imports From Nigeria (MMcf),4822,MMCF
2001-04,NUS-NID,IDN,EPG0,Natural Gas,PML,LNG Imports (Price),N9103ID3,Price of U.S. Liquefied Natural Gas Imports From Indonesia (Dollars per Thousand Cubic Feet),,$/MCF
2001-04,NUS-NAS,AUS,EPG0,Natural Gas,PML,LNG Imports (Price),N9103AU3,Price of U.S. Liquefied Natural Gas Imports From Australia (Dollars per Thousand Cubic Feet),,$/MCF
2001-04,NUS-NTD,TTO,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103TD2,U.S. Liquefied Natural Gas Imports From Trinidad and Tobago (MMcf),8028,MMCF
2001-04,NUS-NTC,ARE,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103UA2,U.S. Liquefied Natural Gas Imports From The United Arab Emirates (MMcf),0,MMCF
2001-04,NUS-NBX,BRN,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103BX2,U.S. Liquefied Natural Gas Imports From Brunei (MMcf),0,MMCF
2001-04,NUS-Z00,U.S.,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102US3,U.S. Natural Gas Pipeline Imports Price (Dollars per Thousand Cubic Feet),5.4,$/MCF
2001-04,NUS-NMY,MYS,EPG0,Natural Gas,PML,LNG Imports (Price),N9103MY3,Price of U.S. Liquefied Natural Gas Imports From Malaysia (Dollars per Thousand Cubic Feet),,$/MCF
2001-04,NUS-NMX,MEX,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102MX3,Price of U.S. Natural Gas Pipeline Imports From Mexico (Dollars per Thousand Cubic Feet),5.11,$/MCF
2001-04,NUS-Z00,U.S.,EPG0,Natural Gas,PML,LNG Imports (Price),N9103US3,Price of U.S. Natural Gas LNG Imports (Dollars per Thousand Cubic Feet),4.72,$/MCF
2001-04,NUS-Z00,U.S.,EPG0,Natural Gas,IRP,Pipeline Imports,N9102US2,U.S. Natural Gas Pipeline Imports (MMcf),296560,MMCF
2001-04,NUS-NID,IDN,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103ID2,U.S. Liquefied Natural Gas Imports From Indonesia (MMcf),0,MMCF
2001-04,NUS-NMX,MEX,EPG0,Natural Gas,IRP,Pipeline Imports,N9102MX2,U.S. Natural Gas Pipeline Imports From Mexico (MMcf),2102,MMCF
2001-04,NUS-NMU,OMN,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103MU2,U.S. Liquefied Natural Gas Imports From Oman (MMcf),1702,MMCF
2001-04,NUS-NTD,TTO,EPG0,Natural Gas,PML,LNG Imports (Price),N9103TD3,Price of U.S. Liquefied Natural Gas Imports From Trinidad and Tobago (Dollars per Thousand Cubic Feet),4.26,$/MCF
2001-04,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),5.35,$/MCF
2001-04,NUS-NAG,DZA,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103AG2,U.S. Liquefied Natural Gas Imports From Algeria (MMcf),5009,MMCF
2001-04,NUS-NNI,NGA,EPG0,Natural Gas,PML,LNG Imports (Price),N9103NG3,Price of U.S. Liquefied Natural Gas Imports From Nigeria (Dollars per Thousand Cubic Feet),5.43,$/MCF
2001-04,NUS-NAS,AUS,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103AU2,U.S. Liquefied Natural Gas Imports From Australia (MMcf),0,MMCF
2001-04,NUS-Z00,U.S.,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103US2,U.S. Liquefied Natural Gas Imports (MMcf),22013,MMCF
2001-03,NUS-NAG,DZA,EPG0,Natural Gas,PML,LNG Imports (Price),N9103AG3,Price of U.S. Liquefied Natural Gas Imports From Algeria (Dollars per Thousand Cubic Feet),5.87,$/MCF
2001-03,NUS-NMY,MYS,EPG0,Natural Gas,PML,LNG Imports (Price),N9103MY3,Price of U.S. Liquefied Natural Gas Imports From Malaysia (Dollars per Thousand Cubic Feet),,$/MCF
2001-03,NUS-NMY,MYS,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103MY2,U.S. Liquefied Natural Gas Imports From Malaysia (MMcf),0,MMCF
2001-03,NUS-NID,IDN,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103ID2,U.S. Liquefied Natural Gas Imports From Indonesia (MMcf),0,MMCF
2001-03,NUS-NTC,ARE,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103UA2,U.S. Liquefied Natural Gas Imports From The United Arab Emirates (MMcf),0,MMCF
2001-03,NUS-NQA,QAT,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103QR2,U.S. Liquefied Natural Gas Imports From Qatar (MMcf),2400,MMCF
