period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2006-04,SWY,USA-WY,EPG0,Natural Gas,PEU,Electric Power Price,N3045WY3,Wyoming Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),,$/MCF
2006-04,SAR,USA-AR,EPG0,Natural Gas,PEU,Electric Power Price,N3045AR3,Arkansas Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),7.12,$/MCF
2006-04,SNC,USA-NC,EPG0,Natural Gas,PEU,Electric Power Price,N3045NC3,North Carolina Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),,$/MCF
2006-04,SIN,USA-IN,EPG0,Natural Gas,PEU,Electric Power Price,N3045IN3,Indiana Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),7.04,$/MCF
2006-04,SMS,USA-MS,EPG0,Natural Gas,PEU,Electric Power Price,N3045MS3,Mississippi Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),7.81,$/MCF
2006-04,SMA,MASSACHUSETTS,EPG0,Natural Gas,PEU,Electric Power Price,N3045MA3,Massachusetts Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),7.95,$/MCF
2006-04,SAK,USA-AK,EPG0,Natural Gas,PEU,Electric Power Price,N3045AK3,Alaska Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),3.68,$/MCF
2006-04,STN,USA-TN,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020TN3,Tennessee Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),13.1,$/MCF
2006-04,SRI,USA-RI,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020RI3,Rhode Island Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),15.78,$/MCF
2006-04,SKS,USA-KS,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020KS3,Kansas Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),12.87,$/MCF
2006-04,SOR,USA-OR,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020OR3,Oregon Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),12.82,$/MCF
2006-04,SOR,USA-OR,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SOR_4,Oregon Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SVA,USA-VA,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SVA_4,Virginia Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SID,USA-ID,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SID_4,Idaho Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SNC,USA-NC,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SNC_4,North Carolina Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SME,USA-ME,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SME_4,Maine Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SUT,USA-UT,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SUT_4,Utah Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SLA,USA-LA,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SLA_4,Louisiana Natural Gas % of Total Residential - Sales (%),100,%
2006-04,STN,USA-TN,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_STN_4,Tennessee Natural Gas % of Total Residential - Sales (%),100,%
2006-04,NUS,U.S.,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_NUS_4,U.S. Natural Gas % of Total Residential - Sales (%),98.1,%
2006-04,SVT,USA-VT,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SVT_4,Vermont Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SNV,USA-NV,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SNV_4,Nevada Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SKS,USA-KS,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020KS4,Percent of Commercial Natural Gas Deliveries in Kansas Represented by the Price (%),68.5,%
2006-04,STX,TEXAS,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020TX4,Percent of Commercial Natural Gas Deliveries in Texas Represented by the Price (%),82.9,%
2006-04,SNH,USA-NH,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020NH4,Percent of Commercial Natural Gas Deliveries in New Hampshire Represented by the Price (%),72.6,%
2006-04,SVT,USA-VT,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020VT4,Percent of Commercial Natural Gas Deliveries in Vermont Represented by the Price (%),100,%
2006-04,SRI,USA-RI,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020RI4,Percent of Commercial Natural Gas Deliveries in Rhode Island Represented by the Price (%),78.1,%
2006-04,SKS,USA-KS,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035KS4,Percent of Industrial Natural Gas Deliveries in Kansas Represented by the Price (%),5.7,%
2006-04,NUS,U.S.,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035US4,Percent of Industrial Natural Gas Deliveries in U.S. Total Represented by the Price (%),23.5,%
2006-04,SNV,USA-NV,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035NV4,Percent of Industrial Natural Gas Deliveries in Nevada Represented by the Price (%),14.7,%
2006-04,SSD,USA-SD,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035SD4,Percent of Industrial Natural Gas Deliveries in South Dakota Represented by the Price (%),31.3,%
2006-04,SOH,OHIO,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035OH4,Percent of Industrial Natural Gas Deliveries in Ohio Represented by the Price (%),2.7,%
2006-04,SMT,USA-MT,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035MT4,Percent of Industrial Natural Gas Deliveries in Montana Represented by the Price (%),.9,%
2006-04,SSC,USA-SC,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035SC4,Percent of Industrial Natural Gas Deliveries in South Carolina Represented by the Price (%),80.2,%
2006-04,SLA,USA-LA,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035LA4,Percent of Industrial Natural Gas Deliveries in Louisiana Represented by the Price (%),26.8,%
2006-04,SAK,USA-AK,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035AK4,Percent of Industrial Natural Gas Deliveries in Alaska Represented by the Price (%),60.6,%
2006-04,SNM,USA-NM,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010NM3,New Mexico Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),11.96,$/MCF
2006-04,SAZ,USA-AZ,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010AZ3,Arizona Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),16.82,$/MCF
2006-04,SIA,USA-IA,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010IA3,Iowa Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),12.3,$/MCF
2006-04,SWV,USA-WV,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010WV3,West Virginia Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),16.23,$/MCF
2006-04,SMT,USA-MT,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010MT3,Montana Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),11.09,$/MCF
2006-04,SMS,USA-MS,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010MS3,Mississippi Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),15.52,$/MCF
2006-04,SRI,USA-RI,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010RI3,Rhode Island Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),17.28,$/MCF
2006-04,SDC,USA-DC,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010DC3,District of Columbia Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),16.69,$/MCF
2006-04,NUS-Z00,U.S.,EPG0,Natural Gas,PNP,Pipeline Exports (Price),N9132US3,Price of U.S. Natural Gas Pipeline Exports (Dollars per Thousand Cubic Feet),6.85,$/MCF
2006-04,NUS-Z00,U.S.,EPG0,Natural Gas,PNG,Liquefied Natural Gas Exports Price,N9133US3,Price of Liquefied U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),5.76,$/MCF
2006-04,SDC,USA-DC,EPG0,Natural Gas,PIN,Industrial Price,N3035DC3,District of Columbia Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),,$/MCF
2006-04,SNC,USA-NC,EPG0,Natural Gas,PIN,Industrial Price,N3035NC3,North Carolina Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),10.39,$/MCF
2006-04,SAR,USA-AR,EPG0,Natural Gas,PIN,Industrial Price,N3035AR3,Arkansas Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),8.64,$/MCF
2006-04,STN,USA-TN,EPG0,Natural Gas,PIN,Industrial Price,N3035TN3,Tennessee Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),9.7,$/MCF
2006-04,SOH,OHIO,EPG0,Natural Gas,PIN,Industrial Price,N3035OH3,Ohio Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),10.99,$/MCF
2006-04,SAL,USA-AL,EPG0,Natural Gas,PIN,Industrial Price,N3035AL3,Alabama Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),9.52,$/MCF
2006-04,SLA,USA-LA,EPG0,Natural Gas,PG1,City Gate Price,N3050LA3,Natural Gas Citygate Price in Louisiana (Dollars per Thousand Cubic Feet),7.58,$/MCF
2006-04,NUS,U.S.,EPG0,Natural Gas,PG1,City Gate Price,N3050US3,U.S. Natural Gas Citygate Price (Dollars per Thousand Cubic Feet),8.29,$/MCF
2006-04,SNV,USA-NV,EPG0,Natural Gas,PG1,City Gate Price,N3050NV3,Natural Gas Citygate Price in Nevada (Dollars per Thousand Cubic Feet),8.58,$/MCF
2006-04,SVT,USA-VT,EPG0,Natural Gas,PG1,City Gate Price,N3050VT3,Natural Gas Citygate Price in Vermont (Dollars per Thousand Cubic Feet),8.92,$/MCF
2006-04,SOR,USA-OR,EPG0,Natural Gas,PG1,City Gate Price,N3050OR3,Natural Gas Citygate Price in Oregon (Dollars per Thousand Cubic Feet),7.85,$/MCF
2006-04,SOK,USA-OK,EPG0,Natural Gas,PG1,City Gate Price,N3050OK3,Natural Gas Citygate Price in Oklahoma (Dollars per Thousand Cubic Feet),8.17,$/MCF
2006-04,SND,USA-ND,EPG0,Natural Gas,PG1,City Gate Price,N3050ND3,Natural Gas Citygate Price in North Dakota (Dollars per Thousand Cubic Feet),6.95,$/MCF
2006-04,SOK,USA-OK,EPG0,Natural Gas,PEU,Electric Power Price,N3045OK3,Oklahoma Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),6.44,$/MCF
2006-04,SWI,USA-WI,EPG0,Natural Gas,PEU,Electric Power Price,N3045WI3,Wisconsin Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),8.02,$/MCF
2006-04,SNY,NEW YORK,EPG0,Natural Gas,PEU,Electric Power Price,N3045NY3,New York Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),7.93,$/MCF
2006-04,SWV,USA-WV,EPG0,Natural Gas,PEU,Electric Power Price,N3045WV3,West Virginia Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),9.27,$/MCF
2006-04,SVT,USA-VT,EPG0,Natural Gas,PEU,Electric Power Price,N3045VT3,Vermont Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),7.92,$/MCF
2006-04,SMD,USA-MD,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020MD3,Maryland Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),13.35,$/MCF
2006-04,SHI,USA-HI,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020HI3,Hawaii Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),29.04,$/MCF
2006-04,SDE,USA-DE,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020DE3,Delaware Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),18.04,$/MCF
2006-04,SID,USA-ID,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020ID3,Idaho Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),11.83,$/MCF
2006-04,SMI,USA-MI,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020MI3,Michigan Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),10.98,$/MCF
2006-04,SOK,USA-OK,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020OK3,Oklahoma Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),11.65,$/MCF
2006-04,SMT,USA-MT,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020MT3,Montana Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),10.97,$/MCF
2006-04,SAZ,USA-AZ,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020AZ3,Arizona Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),11.81,$/MCF
2006-04,SND,USA-ND,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020ND3,North Dakota Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),9.11,$/MCF
2006-04,SGA,USA-GA,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SGA_4,Georgia Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SSD,USA-SD,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SSD_4,South Dakota Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SAZ,USA-AZ,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SAZ_4,Arizona Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SKS,USA-KS,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SKS_4,Kansas Natural Gas % of Total Residential - Sales (%),100,%
2006-04,SNC,USA-NC,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020NC4,Percent of Commercial Natural Gas Deliveries in North Carolina Represented by the Price (%),83.2,%
2006-04,SMN,MINNESOTA,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020MN4,Percent of Commercial Natural Gas Deliveries in Minnesota Represented by the Price (%),90.9,%
2006-04,SDE,USA-DE,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020DE4,Percent of Commercial Natural Gas Deliveries in Delaware Represented by the Price (%),81.6,%
2006-04,SCT,USA-CT,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020CT4,Percent of Commercial Natural Gas Deliveries in Connecticut Represented by the Price (%),71.5,%
2006-04,SOK,USA-OK,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020OK4,Percent of Commercial Natural Gas Deliveries in Oklahoma Represented by the Price (%),58.5,%
2006-04,SMI,USA-MI,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020MI4,Percent of Commercial Natural Gas Deliveries in Michigan Represented by the Price (%),100,%
2006-04,SUT,USA-UT,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020UT4,Percent of Commercial Natural Gas Deliveries in Utah Represented by the Price (%),86.9,%
2006-04,SMT,USA-MT,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020MT4,Percent of Commercial Natural Gas Deliveries in Montana Represented by the Price (%),81,%
2006-04,SNH,USA-NH,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035NH4,Percent of Industrial Natural Gas Deliveries in New Hampshire Represented by the Price (%),18.2,%
2006-04,SAL,USA-AL,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035AL4,Percent of Industrial Natural Gas Deliveries in Alabama Represented by the Price (%),24.1,%
2006-04,SID,USA-ID,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035ID4,Percent of Industrial Natural Gas Deliveries in Idaho Represented by the Price (%),2,%
2006-04,SMI,USA-MI,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035MI4,Percent of Industrial Natural Gas Deliveries in Michigan Represented by the Price (%),10.8,%
2006-04,SME,USA-ME,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035ME4,Percent of Industrial Natural Gas Deliveries in Maine Represented by the Price (%),.9,%
2006-04,SCA,CALIFORNIA,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035CA4,Percent of Industrial Natural Gas Deliveries in California Represented by the Price (%),5.9,%
2006-04,SMN,MINNESOTA,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010MN3,Minnesota Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),11.02,$/MCF
2006-04,STX,TEXAS,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010TX3,Texas Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),11.38,$/MCF
2006-04,SOR,USA-OR,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010OR3,Oregon Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),14.14,$/MCF
2006-04,SMI,USA-MI,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010MI3,Michigan Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),12.17,$/MCF
2006-04,SOH,OHIO,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010OH3,Ohio Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),14.17,$/MCF
2006-04,SID,USA-ID,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010ID3,Idaho Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),12.36,$/MCF
2006-04,SNY,NEW YORK,EPG0,Natural Gas,PIN,Industrial Price,N3035NY3,New York Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),9.96,$/MCF
2006-04,SND,USA-ND,EPG0,Natural Gas,PIN,Industrial Price,N3035ND3,North Dakota Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),6.38,$/MCF
2006-04,SME,USA-ME,EPG0,Natural Gas,PIN,Industrial Price,N3035ME3,Maine Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),18.01,$/MCF
2006-04,SCT,USA-CT,EPG0,Natural Gas,PIN,Industrial Price,N3035CT3,Connecticut Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),11.65,$/MCF
2006-04,SUT,USA-UT,EPG0,Natural Gas,PIN,Industrial Price,N3035UT3,Utah Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),8.23,$/MCF
2006-04,SNM,USA-NM,EPG0,Natural Gas,PIN,Industrial Price,N3035NM3,New Mexico Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),8.78,$/MCF
2006-04,SMI,USA-MI,EPG0,Natural Gas,PIN,Industrial Price,N3035MI3,Michigan Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),10.16,$/MCF
2006-04,SPA,USA-PA,EPG0,Natural Gas,PIN,Industrial Price,N3035PA3,Pennsylvania Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),12.5,$/MCF
2006-04,SNV,USA-NV,EPG0,Natural Gas,PIN,Industrial Price,N3035NV3,Nevada Natural Gas Indutrial Price (Dollars per Thousand Cubic Feet),11.86,$/MCF
2006-04,SNJ,USA-NJ,EPG0,Natural Gas,PIN,Industrial Price,N3035NJ3,New Jersey Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),9.04,$/MCF
2006-04,SDE,USA-DE,EPG0,Natural Gas,PIN,Industrial Price,N3035DE3,Delaware Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),14.08,$/MCF
2006-04,SUT,USA-UT,EPG0,Natural Gas,PG1,City Gate Price,N3050UT3,Natural Gas Citygate Price in Utah (Dollars per Thousand Cubic Feet),8.71,$/MCF
2006-04,SSD,USA-SD,EPG0,Natural Gas,PG1,City Gate Price,N3050SD3,Natural Gas Citygate Price in South Dakota (Dollars per Thousand Cubic Feet),8.93,$/MCF
2006-04,SKS,USA-KS,EPG0,Natural Gas,PG1,City Gate Price,N3050KS3,Natural Gas Citygate Price in Kansas (Dollars per Thousand Cubic Feet),10.82,$/MCF
2006-04,SIN,USA-IN,EPG0,Natural Gas,PG1,City Gate Price,N3050IN3,Natural Gas Citygate Price in Indiana (Dollars per Thousand Cubic Feet),7.69,$/MCF
2006-04,SHI,USA-HI,EPG0,Natural Gas,PG1,City Gate Price,N3050HI3,Natural Gas Citygate Price in Hawaii (Dollars per Thousand Cubic Feet),17.18,$/MCF
2006-04,SDC,USA-DC,EPG0,Natural Gas,PG1,City Gate Price,N3050DC3,Natural Gas Citygate Price in the District of Columbia (Dollars per Thousand Cubic Feet),0,$/MCF
2006-04,SWY,USA-WY,EPG0,Natural Gas,PG1,City Gate Price,N3050WY3,Natural Gas Citygate Price in Wyoming (Dollars per Thousand Cubic Feet),6.87,$/MCF
2006-04,SDE,USA-DE,EPG0,Natural Gas,PG1,City Gate Price,N3050DE3,Natural Gas Citygate Price in Delaware (Dollars per Thousand Cubic Feet),9.41,$/MCF
2006-04,SME,USA-ME,EPG0,Natural Gas,PG1,City Gate Price,N3050ME3,Natural Gas Citygate Price in Maine (Dollars per Thousand Cubic Feet),8.9,$/MCF
2006-04,SSD,USA-SD,EPG0,Natural Gas,PEU,Electric Power Price,N3045SD3,South Dakota Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),,$/MCF
